timestamp,lat_grid,lon_grid,traffic_volume,number_vehicle,type_score,violation_score,TrafficLive_score,final_score,score_count
2026-06-18T10:43:29.998509,12.9,77.59,30059.741757936496,3.23,0.8538333333333334,8.414385964912281,0.0556,1.34257049835213,5
2026-06-18T10:43:29.998509,12.9,77.60000000000001,35956.093699404744,2.07,0.8088333333333334,9.413690476190474,0.1471,1.556420191934523,5
2026-06-18T10:43:29.998509,12.9,77.605,35956.093699404744,1.87,1.3743333333333334,11.081249999999997,0,1.689726977648809,5
2026-06-18T10:43:29.998509,12.9,77.62,35982.44697718252,1.36,1.1563333333333334,11.025714285714285,0.1481,1.6738515045535707,5
2026-06-18T10:43:29.998509,12.9,77.625,30670.04368551586,2.05,1.084833333333333,9.113958333333334,0.1481,1.4442067272321424,5
2026-06-18T10:43:29.998509,12.9,77.63,30666.439539682524,3.53,1.125333333333333,6.120027582889653,0.1481,1.3653406803438317,5
2026-06-18T10:43:29.998509,12.9,77.635,30666.439539682524,8.62,1.141833333333333,6.320714285714286,0.2,1.395221281428571,5
2026-06-18T10:43:29.998509,12.9,77.64,30666.439539682524,7.71,1.29565,6.654285714285715,0.2,1.4341717576190471,5
2026-06-18T10:43:29.998509,12.9,77.645,30666.439539682524,2.35,1.0789833333333336,6.508571428571429,0.2,1.3757469957142852,5
2026-06-18T10:43:29.998509,12.9,77.65,17995.12139186508,1.93,0.8199166666666668,6.93,0.0938,0.9343569750892856,5
2026-06-18T10:43:29.998509,12.9,77.655,17995.12139186508,1.7,0.7209166666666667,6.29,0.1136,0.8988569750892855,5
2026-06-18T10:43:29.998509,12.9,77.66,17995.12139186508,1.69,0.6570000000000001,6.2266666666666675,0.1852,0.8984736417559525,5
2026-06-18T10:43:29.998509,12.9,77.675,17995.12139186508,1.96,0.7183333333333334,6.0,0.1852,0.904480308422619,5
